#pro1	pro2	combined score
HAT1	PCS60	9999.000000
HAT1	PCT1	9999.000000
HAT1	PET10	9999.000000
HAT1	PEX1	9999.000000
HAT1	PEX10	9999.000000
HAT1	PEX11	9999.000000
HAT1	PEX12	9999.000000
HAT1	PEX13	9999.000000
HAT1	PEX14	9999.000000
HAT1	PEX18	9999.000000
HAT1	PEX19	9999.000000
HAT1	PEX5	9999.000000
HAT1	PEX6	9999.000000
HAT1	PEX7	9999.000000
HAT1	PHM8	9999.000000
HAT1	PHS1	9999.000000
HAT1	PIS1	9999.000000
HAT1	PLB1	9999.000000
HAT1	PLB2	9999.000000
HAT1	PLB3	9999.000000
HAT1	POT1	9999.000000
HAT1	POX1	9999.000000
HAT1	PRE7	9999.000000
HAT1	PSD1	9999.000000
HAT1	PSD2	9999.000000
HAT1	PXA1	9999.000000
HAT1	PXA2	9999.000000
HAT1	PXP1	9999.000000
HAT1	ROG1	9999.000000
HAT1	RSP5	9999.000000
HAT1	SAY1	9999.000000
HAT1	SCT1	9999.000000
HAT1	SEI1	9999.000000
HAT1	SLC1	9999.000000
HAT1	SPO14	9999.000000
HAT1	SPS19	9999.000000
HAT1	SPT23	9999.000000
HAT1	STE23	9999.000000
HAT1	TES1	9999.000000
HAT1	TGL1	9999.000000
HAT1	TGL2	9999.000000
HAT1	TGL3	9999.000000
HAT1	TGL4	9999.000000
HAT1	TGL5	9999.000000
HAT1	YAT1	9999.000000
HAT1	YEH1	9999.000000
HAT1	YEH2	9999.000000
HAT1	YHL050C	9999.000000
HAT1	YJU3	0.700000
HAT1	YLL067C	9999.000000
HEM13	ACB1	9999.000000
HEM13	ACC1	9999.000000
HEM13	ACP1	9999.000000
HEM13	ACS1	9999.000000
HEM13	ACS2	9999.000000
HEM13	ADH6	9999.000000
HEM13	ADH7	9999.000000
HEM13	ADR1	9999.000000
HEM13	AIM45	9999.000000
HEM13	ALD2	9999.000000
HEM13	ALD3	9999.000000
HEM13	ALD4	9999.000000
HEM13	ALD5	9999.000000
HEM13	ALD6	9999.000000
HEM13	ALE1	9999.000000
HEM13	AMD2.00	9999.000000
HEM13	ARE2	9999.000000
HEM13	ATG15	9999.000000
HEM13	AYR1	9999.000000
HEM13	CAT2	9999.000000
HEM13	CDC48	9999.000000
HEM13	CDC60	9999.000000
HEM13	CDS1	9999.000000
HEM13	CEM1	9999.000000
HEM13	CFD1	9999.000000
HEM13	CHO1	9999.000000
HEM13	CHO2	9999.000000
HEM13	CIR1	9999.000000
HEM13	CIT1	9999.000000
HEM13	CIT2	9999.000000
HEM13	CIT3	9999.000000
HEM13	CMD1	9999.000000
HEM13	CPT1	9999.000000
HEM13	CRC1.00	9999.000000
HEM13	CTA1	9999.000000
HEM13	CTT1	9999.000000
HEM13	CYB2	9999.000000
HEM13	CYB5	9999.000000
HEM13	CYC1	9999.000000
HEM13	DCI1	9999.000000
HEM13	DGA1	9999.000000
HEM13	DGK1	9999.000000
HEM13	DPP1	9999.000000
HEM13	"DUR1,2"	9999.000000
HEM13	ECI1	9999.000000
HEM13	EHD3	9999.000000
HEM13	EHT1	9999.000000
HEM13	ELO1	9999.000000
HEM13	ELO2	9999.000000
HEM13	ELO3	9999.000000
HEM13	EPT1	9999.000000
HEM13	ERG1	9999.000000
HEM13	ERG10	9999.000000
HEM13	ERG11	9999.000000
HEM13	ERG25	9999.000000
HEM13	ERG3	9999.000000
HEM13	ERG5	9999.000000
HEM13	ERG7	9999.000000
HEM13	ETR1	9999.000000
HEM13	FAA1	9999.000000
HEM13	FAA2	9999.000000
HEM13	FAA3	9999.000000
HEM13	FAA4	9999.000000
HEM13	FAS1	9999.000000
HEM13	FAS2	9999.000000
HEM13	FAT1	9999.000000
HEM13	FKS1	9999.000000
HEM13	FMP30	9999.000000
HEM13	FMS1	9999.000000
HEM13	FOX2	9999.000000
HEM13	GCY1	9999.000000
HEM13	GLN1	9999.000000
HEM13	GPP1	9999.000000
HEM13	GPP2	9999.000000
HEM13	GPT2	9999.000000
HEM13	GUT1	9999.000000
HEM13	GUT2	9999.000000
HEM13	HAT1	9999.000000
HEM13	HEM13	0.000000
HEM13	HEM3	0.985000
HEM13	HFA1	9999.000000
HEM13	HFD1	9999.000000
HEM13	HMG1	9999.000000
HEM13	HMS1	0.711000
HEM13	HRD1.00	9999.000000
HEM13	HTD2	9999.000000
HEM13	ICL1	9999.000000
HEM13	IDP2	9999.000000
HEM13	IDP3	9999.000000
HEM13	IFA38	9999.000000
HEM13	INA1	9999.000000
HEM13	IZH2	9999.000000
HEM13	LAT1	9999.000000
HEM13	LCB2	9999.000000
HEM13	LDH1	9999.000000
HEM13	LOA1	9999.000000
HEM13	LPP1	9999.000000
HEM13	LRO1	9999.000000
HEM13	MAE1	9999.000000
HEM13	MCT1	9999.000000
HEM13	MDH3	9999.000000
HEM13	MGA2	9999.000000
HEM13	MGL2	9999.000000
HEM13	MLC1	9999.000000
HEM13	MLC2	9999.000000
HEM13	MLS1	9999.000000
HEM13	NCP1	9999.000000
HEM13	NPL4	9999.000000
HEM13	NTE1	9999.000000
HEM13	OAR1	9999.000000
HEM13	OLE1	0.763000
HEM13	OPI3	9999.000000
HEM13	PAC1	9999.000000
HEM13	PAH1	9999.000000
HEM13	PCD1	9999.000000
HEM13	PCS60	9999.000000
HEM13	PCT1	9999.000000
HEM13	PET10	9999.000000
HEM13	PEX1	9999.000000
HEM13	PEX10	9999.000000
HEM13	PEX11	9999.000000
HEM13	PEX12	9999.000000
HEM13	PEX13	9999.000000
HEM13	PEX14	9999.000000
HEM13	PEX18	9999.000000
HEM13	PEX19	9999.000000
HEM13	PEX5	9999.000000
HEM13	PEX6	9999.000000
HEM13	PEX7	9999.000000
HEM13	PHM8	9999.000000
HEM13	PHS1	9999.000000
HEM13	PIS1	9999.000000
HEM13	PLB1	9999.000000
HEM13	PLB2	9999.000000
HEM13	PLB3	9999.000000
HEM13	POT1	9999.000000
HEM13	POX1	9999.000000
HEM13	PRE7	9999.000000
HEM13	PSD1	9999.000000
HEM13	PSD2	9999.000000
HEM13	PXA1	9999.000000
HEM13	PXA2	9999.000000
HEM13	PXP1	9999.000000
HEM13	ROG1	9999.000000
HEM13	RSP5	9999.000000
HEM13	SAY1	9999.000000
HEM13	SCT1	9999.000000
HEM13	SEI1	9999.000000
HEM13	SLC1	9999.000000
HEM13	SPO14	9999.000000
HEM13	SPS19	9999.000000
HEM13	SPT23	9999.000000
HEM13	STE23	9999.000000
HEM13	TES1	9999.000000
HEM13	TGL1	9999.000000
HEM13	TGL2	9999.000000
HEM13	TGL3	9999.000000
HEM13	TGL4	9999.000000
HEM13	TGL5	9999.000000
HEM13	YAT1	9999.000000
HEM13	YEH1	9999.000000
HEM13	YEH2	9999.000000
HEM13	YHL050C	9999.000000
HEM13	YJU3	9999.000000
HEM13	YLL067C	9999.000000
HEM3	ACB1	9999.000000
HEM3	ACC1	9999.000000
HEM3	ACP1	9999.000000
HEM3	ACS1	9999.000000
HEM3	ACS2	9999.000000
HEM3	ADH6	9999.000000
HEM3	ADH7	9999.000000
HEM3	ADR1	9999.000000
HEM3	AIM45	9999.000000
HEM3	ALD2	9999.000000
HEM3	ALD3	9999.000000
HEM3	ALD4	9999.000000
HEM3	ALD5	9999.000000
HEM3	ALD6	9999.000000
HEM3	ALE1	9999.000000
HEM3	AMD2.00	9999.000000
HEM3	ARE2	9999.000000
HEM3	ATG15	9999.000000
HEM3	AYR1	9999.000000
HEM3	CAT2	9999.000000
HEM3	CDC48	9999.000000
HEM3	CDC60	9999.000000
HEM3	CDS1	9999.000000
HEM3	CEM1	9999.000000
HEM3	CFD1	9999.000000
HEM3	CHO1	9999.000000
HEM3	CHO2	9999.000000
HEM3	CIR1	9999.000000
HEM3	CIT1	9999.000000
HEM3	CIT2	9999.000000
HEM3	CIT3	9999.000000
HEM3	CMD1	9999.000000
HEM3	CPT1	9999.000000
HEM3	CRC1.00	9999.000000
HEM3	CTA1	9999.000000
HEM3	CTT1	9999.000000
HEM3	CYB2	9999.000000
HEM3	CYB5	9999.000000
HEM3	CYC1	9999.000000
HEM3	DCI1	9999.000000
HEM3	DGA1	9999.000000
HEM3	DGK1	9999.000000
HEM3	DPP1	9999.000000
HEM3	"DUR1,2"	9999.000000
HEM3	ECI1	9999.000000
HEM3	EHD3	9999.000000
HEM3	EHT1	9999.000000
HEM3	ELO1	9999.000000
HEM3	ELO2	9999.000000
HEM3	ELO3	9999.000000
HEM3	EPT1	9999.000000
HEM3	ERG1	9999.000000
HEM3	ERG10	9999.000000
HEM3	ERG11	9999.000000
HEM3	ERG25	9999.000000
HEM3	ERG3	9999.000000
HEM3	ERG5	9999.000000
HEM3	ERG7	9999.000000
HEM3	ETR1	9999.000000
HEM3	FAA1	9999.000000
HEM3	FAA2	9999.000000
HEM3	FAA3	9999.000000
HEM3	FAA4	9999.000000
HEM3	FAS1	9999.000000
HEM3	FAS2	9999.000000
HEM3	FAT1	9999.000000
HEM3	FKS1	9999.000000
HEM3	FMP30	9999.000000
HEM3	FMS1	9999.000000
HEM3	FOX2	9999.000000
HEM3	GCY1	9999.000000
HEM3	GLN1	9999.000000
HEM3	GPP1	9999.000000
HEM3	GPP2	9999.000000
HEM3	GPT2	9999.000000
HEM3	GUT1	9999.000000
HEM3	GUT2	9999.000000
HEM3	HAT1	9999.000000
HEM3	HEM13	9999.000000
HEM3	HEM3	0.000000
HEM3	HFA1	9999.000000
HEM3	HFD1	9999.000000
HEM3	HMG1	9999.000000
HEM3	HMS1	9999.000000
HEM3	HRD1.00	9999.000000
HEM3	HTD2	9999.000000
HEM3	ICL1	9999.000000
HEM3	IDP2	9999.000000
HEM3	IDP3	9999.000000
HEM3	IFA38	9999.000000
HEM3	INA1	9999.000000
HEM3	IZH2	9999.000000
HEM3	LAT1	9999.000000
HEM3	LCB2	9999.000000
HEM3	LDH1	9999.000000
HEM3	LOA1	9999.000000
HEM3	LPP1	9999.000000
HEM3	LRO1	9999.000000
HEM3	MAE1	9999.000000
HEM3	MCT1	9999.000000
HEM3	MDH3	9999.000000
HEM3	MGA2	9999.000000
HEM3	MGL2	9999.000000
HEM3	MLC1	9999.000000
HEM3	MLC2	9999.000000
HEM3	MLS1	9999.000000
HEM3	NCP1	9999.000000
HEM3	NPL4	9999.000000
HEM3	NTE1	9999.000000
HEM3	OAR1	9999.000000
HEM3	OLE1	0.745000
HEM3	OPI3	9999.000000
HEM3	PAC1	9999.000000
HEM3	PAH1	9999.000000
HEM3	PCD1	9999.000000
HEM3	PCS60	9999.000000
HEM3	PCT1	9999.000000
HEM3	PET10	9999.000000
HEM3	PEX1	9999.000000
HEM3	PEX10	9999.000000
HEM3	PEX11	9999.000000
HEM3	PEX12	9999.000000
HEM3	PEX13	9999.000000
HEM3	PEX14	9999.000000
HEM3	PEX18	9999.000000
HEM3	PEX19	9999.000000
HEM3	PEX5	9999.000000
HEM3	PEX6	9999.000000
HEM3	PEX7	9999.000000
HEM3	PHM8	9999.000000
HEM3	PHS1	9999.000000
HEM3	PIS1	9999.000000
HEM3	PLB1	9999.000000
HEM3	PLB2	9999.000000
HEM3	PLB3	9999.000000
HEM3	POT1	9999.000000
HEM3	POX1	9999.000000
HEM3	PRE7	9999.000000
HEM3	PSD1	9999.000000
HEM3	PSD2	9999.000000
HEM3	PXA1	9999.000000
HEM3	PXA2	9999.000000
HEM3	PXP1	9999.000000
HEM3	ROG1	9999.000000
HEM3	RSP5	9999.000000
HEM3	SAY1	9999.000000
HEM3	SCT1	9999.000000
HEM3	SEI1	9999.000000
HEM3	SLC1	9999.000000
HEM3	SPO14	9999.000000
HEM3	SPS19	9999.000000
HEM3	SPT23	9999.000000
HEM3	STE23	9999.000000
HEM3	TES1	9999.000000
HEM3	TGL1	9999.000000
HEM3	TGL2	9999.000000
HEM3	TGL3	9999.000000
HEM3	TGL4	9999.000000
HEM3	TGL5	9999.000000
HEM3	YAT1	9999.000000
HEM3	YEH1	9999.000000
HEM3	YEH2	9999.000000
HEM3	YHL050C	9999.000000
HEM3	YJU3	9999.000000
HEM3	YLL067C	9999.000000
HFA1	ACB1	9999.000000
HFA1	ACC1	9999.000000
HFA1	ACP1	9999.000000
HFA1	ACS1	9999.000000
HFA1	ACS2	9999.000000
HFA1	ADH6	9999.000000
HFA1	ADH7	9999.000000
HFA1	ADR1	9999.000000
HFA1	AIM45	9999.000000
HFA1	ALD2	9999.000000
HFA1	ALD3	9999.000000
HFA1	ALD4	9999.000000
HFA1	ALD5	9999.000000
HFA1	ALD6	9999.000000
HFA1	ALE1	9999.000000
HFA1	AMD2.00	9999.000000
HFA1	ARE2	9999.000000
HFA1	ATG15	9999.000000
HFA1	AYR1	9999.000000
HFA1	CAT2	9999.000000
HFA1	CDC48	9999.000000
HFA1	CDC60	9999.000000
HFA1	CDS1	9999.000000
HFA1	CEM1	9999.000000
HFA1	CFD1	9999.000000
HFA1	CHO1	9999.000000
HFA1	CHO2	9999.000000
HFA1	CIR1	9999.000000
HFA1	CIT1	9999.000000
HFA1	CIT2	9999.000000
HFA1	CIT3	9999.000000
HFA1	CMD1	9999.000000
HFA1	CPT1	9999.000000
HFA1	CRC1.00	9999.000000
HFA1	CTA1	9999.000000
HFA1	CTT1	9999.000000
HFA1	CYB2	9999.000000
HFA1	CYB5	9999.000000
HFA1	CYC1	9999.000000
HFA1	DCI1	9999.000000
HFA1	DGA1	9999.000000
HFA1	DGK1	9999.000000
HFA1	DPP1	9999.000000
HFA1	"DUR1,2"	9999.000000
HFA1	ECI1	9999.000000
HFA1	EHD3	9999.000000
HFA1	EHT1	9999.000000
HFA1	ELO1	9999.000000
HFA1	ELO2	9999.000000
HFA1	ELO3	9999.000000
HFA1	EPT1	9999.000000
HFA1	ERG1	9999.000000
HFA1	ERG10	9999.000000
HFA1	ERG11	9999.000000
HFA1	ERG25	9999.000000
HFA1	ERG3	9999.000000
HFA1	ERG5	9999.000000
HFA1	ERG7	9999.000000
HFA1	ETR1	9999.000000
HFA1	FAA1	9999.000000
HFA1	FAA2	9999.000000
HFA1	FAA3	9999.000000
HFA1	FAA4	9999.000000
HFA1	FAS1	9999.000000
HFA1	FAS2	9999.000000
HFA1	FAT1	9999.000000
HFA1	FKS1	9999.000000
HFA1	FMP30	9999.000000
HFA1	FMS1	9999.000000
HFA1	FOX2	9999.000000
HFA1	GCY1	9999.000000
HFA1	GLN1	9999.000000
HFA1	GPP1	9999.000000
HFA1	GPP2	9999.000000
HFA1	GPT2	9999.000000
HFA1	GUT1	9999.000000
HFA1	GUT2	9999.000000
HFA1	HAT1	9999.000000
HFA1	HEM13	9999.000000
HFA1	HEM3	9999.000000
HFA1	HFA1	0.000000
HFA1	HFD1	9999.000000
HFA1	HMG1	9999.000000
HFA1	HMS1	9999.000000
HFA1	HRD1.00	9999.000000
HFA1	HTD2	0.730000
HFA1	ICL1	9999.000000
HFA1	IDP2	9999.000000
HFA1	IDP3	9999.000000
HFA1	IFA38	9999.000000
HFA1	INA1	9999.000000
HFA1	IZH2	9999.000000
HFA1	LAT1	0.918000
HFA1	LCB2	9999.000000
HFA1	LDH1	9999.000000
HFA1	LOA1	9999.000000
HFA1	LPP1	9999.000000
HFA1	LRO1	9999.000000
HFA1	MAE1	9999.000000
HFA1	MCT1	0.969000
HFA1	MDH3	9999.000000
HFA1	MGA2	9999.000000
HFA1	MGL2	9999.000000
HFA1	MLC1	9999.000000
HFA1	MLC2	9999.000000
HFA1	MLS1	0.900000
HFA1	NCP1	9999.000000
HFA1	NPL4	9999.000000
HFA1	NTE1	9999.000000
HFA1	OAR1	9999.000000
HFA1	OLE1	0.704000
HFA1	OPI3	9999.000000
HFA1	PAC1	9999.000000
HFA1	PAH1	9999.000000
HFA1	PCD1	9999.000000
HFA1	PCS60	9999.000000
HFA1	PCT1	9999.000000
HFA1	PET10	9999.000000
HFA1	PEX1	9999.000000
HFA1	PEX10	9999.000000
HFA1	PEX11	9999.000000
HFA1	PEX12	9999.000000
HFA1	PEX13	9999.000000
HFA1	PEX14	9999.000000
HFA1	PEX18	9999.000000
HFA1	PEX19	9999.000000
HFA1	PEX5	9999.000000
HFA1	PEX6	9999.000000
HFA1	PEX7	9999.000000
HFA1	PHM8	9999.000000
HFA1	PHS1	9999.000000
HFA1	PIS1	9999.000000
HFA1	PLB1	9999.000000
HFA1	PLB2	9999.000000
HFA1	PLB3	9999.000000
HFA1	POT1	9999.000000
HFA1	POX1	9999.000000
HFA1	PRE7	9999.000000
HFA1	PSD1	9999.000000
HFA1	PSD2	9999.000000
HFA1	PXA1	9999.000000
HFA1	PXA2	9999.000000
HFA1	PXP1	9999.000000
HFA1	ROG1	9999.000000
HFA1	RSP5	9999.000000
HFA1	SAY1	9999.000000
HFA1	SCT1	9999.000000
HFA1	SEI1	9999.000000
HFA1	SLC1	9999.000000
HFA1	SPO14	9999.000000
HFA1	SPS19	9999.000000
HFA1	SPT23	9999.000000
HFA1	STE23	9999.000000
HFA1	TES1	9999.000000
HFA1	TGL1	9999.000000
HFA1	TGL2	9999.000000
HFA1	TGL3	9999.000000
HFA1	TGL4	9999.000000
HFA1	TGL5	9999.000000
HFA1	YAT1	9999.000000
HFA1	YEH1	9999.000000
HFA1	YEH2	9999.000000
HFA1	YHL050C	9999.000000
HFA1	YJU3	9999.000000
HFA1	YLL067C	9999.000000
HFD1	ACB1	9999.000000
HFD1	ACC1	9999.000000
HFD1	ACP1	9999.000000
HFD1	ACS1	9999.000000
HFD1	ACS2	9999.000000
HFD1	ADH6	9999.000000
HFD1	ADH7	9999.000000
HFD1	ADR1	9999.000000
HFD1	AIM45	9999.000000
HFD1	ALD2	9999.000000
HFD1	ALD3	9999.000000
HFD1	ALD4	9999.000000
HFD1	ALD5	9999.000000
HFD1	ALD6	9999.000000
HFD1	ALE1	9999.000000
HFD1	AMD2.00	9999.000000
HFD1	ARE2	9999.000000
HFD1	ATG15	9999.000000
HFD1	AYR1	9999.000000
HFD1	CAT2	9999.000000
HFD1	CDC48	9999.000000
HFD1	CDC60	9999.000000
HFD1	CDS1	9999.000000
HFD1	CEM1	9999.000000
HFD1	CFD1	9999.000000
HFD1	CHO1	9999.000000
HFD1	CHO2	9999.000000
HFD1	CIR1	9999.000000
HFD1	CIT1	9999.000000
HFD1	CIT2	9999.000000
HFD1	CIT3	9999.000000
HFD1	CMD1	9999.000000
HFD1	CPT1	9999.000000
HFD1	CRC1.00	9999.000000
HFD1	CTA1	9999.000000
HFD1	CTT1	9999.000000
HFD1	CYB2	9999.000000
HFD1	CYB5	9999.000000
HFD1	CYC1	9999.000000
HFD1	DCI1	9999.000000
HFD1	DGA1	9999.000000
HFD1	DGK1	9999.000000
HFD1	DPP1	9999.000000
HFD1	"DUR1,2"	9999.000000
HFD1	ECI1	9999.000000
HFD1	EHD3	9999.000000
HFD1	EHT1	9999.000000
HFD1	ELO1	9999.000000
HFD1	ELO2	9999.000000
HFD1	ELO3	9999.000000
HFD1	EPT1	9999.000000
HFD1	ERG1	9999.000000
HFD1	ERG10	9999.000000
HFD1	ERG11	9999.000000
HFD1	ERG25	9999.000000
HFD1	ERG3	9999.000000
HFD1	ERG5	9999.000000
HFD1	ERG7	9999.000000
HFD1	ETR1	9999.000000
HFD1	FAA1	9999.000000
HFD1	FAA2	9999.000000
HFD1	FAA3	9999.000000
HFD1	FAA4	9999.000000
HFD1	FAS1	9999.000000
HFD1	FAS2	9999.000000
HFD1	FAT1	9999.000000
HFD1	FKS1	9999.000000
HFD1	FMP30	9999.000000
HFD1	FMS1	9999.000000
HFD1	FOX2	9999.000000
HFD1	GCY1	9999.000000
HFD1	GLN1	9999.000000
HFD1	GPP1	9999.000000
HFD1	GPP2	9999.000000
HFD1	GPT2	9999.000000
HFD1	GUT1	9999.000000
HFD1	GUT2	9999.000000
HFD1	HAT1	9999.000000
HFD1	HEM13	9999.000000
HFD1	HEM3	9999.000000
HFD1	HFA1	9999.000000
HFD1	HFD1	0.000000
HFD1	HMG1	9999.000000
HFD1	HMS1	9999.000000
HFD1	HRD1.00	9999.000000
HFD1	HTD2	9999.000000
HFD1	ICL1	9999.000000
HFD1	IDP2	9999.000000
HFD1	IDP3	9999.000000
HFD1	IFA38	9999.000000
HFD1	INA1	9999.000000
HFD1	IZH2	9999.000000
HFD1	LAT1	9999.000000
HFD1	LCB2	9999.000000
HFD1	LDH1	9999.000000
HFD1	LOA1	9999.000000
HFD1	LPP1	9999.000000
HFD1	LRO1	9999.000000
HFD1	MAE1	9999.000000
HFD1	MCT1	9999.000000
HFD1	MDH3	9999.000000
HFD1	MGA2	9999.000000
HFD1	MGL2	9999.000000
HFD1	MLC1	9999.000000
HFD1	MLC2	9999.000000
HFD1	MLS1	9999.000000
HFD1	NCP1	9999.000000
HFD1	NPL4	9999.000000
HFD1	NTE1	9999.000000
HFD1	OAR1	9999.000000
HFD1	OLE1	9999.000000
HFD1	OPI3	9999.000000
HFD1	PAC1	9999.000000
HFD1	PAH1	9999.000000
HFD1	PCD1	9999.000000
HFD1	PCS60	9999.000000
HFD1	PCT1	9999.000000
HFD1	PET10	9999.000000
HFD1	PEX1	9999.000000
HFD1	PEX10	9999.000000
HFD1	PEX11	0.904000
HFD1	PEX12	0.901000
HFD1	PEX13	0.900000
HFD1	PEX14	0.900000
HFD1	PEX18	9999.000000
HFD1	PEX19	9999.000000
HFD1	PEX5	9999.000000
HFD1	PEX6	9999.000000
HFD1	PEX7	9999.000000
HFD1	PHM8	9999.000000
HFD1	PHS1	9999.000000
HFD1	PIS1	9999.000000
HFD1	PLB1	9999.000000
HFD1	PLB2	9999.000000
HFD1	PLB3	9999.000000
HFD1	POT1	9999.000000
HFD1	POX1	0.863000
HFD1	PRE7	9999.000000
HFD1	PSD1	9999.000000
HFD1	PSD2	9999.000000
HFD1	PXA1	0.931000
HFD1	PXA2	0.928000
HFD1	PXP1	9999.000000
HFD1	ROG1	9999.000000
HFD1	RSP5	9999.000000
HFD1	SAY1	9999.000000
HFD1	SCT1	9999.000000
HFD1	SEI1	9999.000000
HFD1	SLC1	9999.000000
HFD1	SPO14	9999.000000
HFD1	SPS19	9999.000000
HFD1	SPT23	9999.000000
HFD1	STE23	9999.000000
HFD1	TES1	9999.000000
HFD1	TGL1	9999.000000
HFD1	TGL2	9999.000000
HFD1	TGL3	9999.000000
HFD1	TGL4	9999.000000
HFD1	TGL5	9999.000000
HFD1	YAT1	9999.000000
HFD1	YEH1	9999.000000
HFD1	YEH2	9999.000000
HFD1	YHL050C	9999.000000
HFD1	YJU3	9999.000000
HFD1	YLL067C	9999.000000
HMG1	ACB1	9999.000000
HMG1	ACC1	9999.000000
HMG1	ACP1	9999.000000
HMG1	ACS1	9999.000000
HMG1	ACS2	9999.000000
HMG1	ADH6	9999.000000
HMG1	ADH7	9999.000000
HMG1	ADR1	9999.000000
HMG1	AIM45	9999.000000
HMG1	ALD2	9999.000000
HMG1	ALD3	9999.000000
HMG1	ALD4	9999.000000
HMG1	ALD5	9999.000000
HMG1	ALD6	9999.000000
HMG1	ALE1	9999.000000
HMG1	AMD2.00	9999.000000
HMG1	ARE2	9999.000000
HMG1	ATG15	9999.000000
HMG1	AYR1	9999.000000
HMG1	CAT2	9999.000000
HMG1	CDC48	9999.000000
HMG1	CDC60	9999.000000
HMG1	CDS1	9999.000000
HMG1	CEM1	9999.000000
HMG1	CFD1	9999.000000
HMG1	CHO1	9999.000000
HMG1	CHO2	9999.000000
HMG1	CIR1	9999.000000
HMG1	CIT1	9999.000000
HMG1	CIT2	9999.000000
HMG1	CIT3	9999.000000
HMG1	CMD1	9999.000000
HMG1	CPT1	9999.000000
HMG1	CRC1.00	9999.000000
HMG1	CTA1	9999.000000
HMG1	CTT1	9999.000000
HMG1	CYB2	9999.000000
HMG1	CYB5	9999.000000
HMG1	CYC1	9999.000000
HMG1	DCI1	9999.000000
HMG1	DGA1	9999.000000
HMG1	DGK1	9999.000000
HMG1	DPP1	9999.000000
HMG1	"DUR1,2"	9999.000000
HMG1	ECI1	9999.000000
HMG1	EHD3	9999.000000
HMG1	EHT1	9999.000000
HMG1	ELO1	9999.000000
HMG1	ELO2	9999.000000
HMG1	ELO3	9999.000000
HMG1	EPT1	9999.000000
HMG1	ERG1	9999.000000
HMG1	ERG10	9999.000000
HMG1	ERG11	9999.000000
HMG1	ERG25	9999.000000
HMG1	ERG3	9999.000000
HMG1	ERG5	9999.000000
HMG1	ERG7	9999.000000
HMG1	ETR1	9999.000000
HMG1	FAA1	9999.000000
HMG1	FAA2	9999.000000
HMG1	FAA3	9999.000000
HMG1	FAA4	9999.000000
HMG1	FAS1	9999.000000
HMG1	FAS2	9999.000000
HMG1	FAT1	9999.000000
HMG1	FKS1	9999.000000
HMG1	FMP30	9999.000000
HMG1	FMS1	9999.000000
HMG1	FOX2	9999.000000
HMG1	GCY1	9999.000000
HMG1	GLN1	9999.000000
HMG1	GPP1	9999.000000
HMG1	GPP2	9999.000000
HMG1	GPT2	9999.000000
HMG1	GUT1	9999.000000
HMG1	GUT2	9999.000000
HMG1	HAT1	9999.000000
HMG1	HEM13	9999.000000
HMG1	HEM3	9999.000000
HMG1	HFA1	9999.000000
HMG1	HFD1	9999.000000
HMG1	HMG1	0.000000
HMG1	HMS1	9999.000000
HMG1	HRD1.00	0.741000
HMG1	HTD2	9999.000000
HMG1	ICL1	9999.000000
HMG1	IDP2	9999.000000
HMG1	IDP3	9999.000000
HMG1	IFA38	9999.000000
HMG1	INA1	9999.000000
HMG1	IZH2	9999.000000
HMG1	LAT1	9999.000000
HMG1	LCB2	9999.000000
HMG1	LDH1	9999.000000
HMG1	LOA1	9999.000000
HMG1	LPP1	9999.000000
HMG1	LRO1	9999.000000
HMG1	MAE1	9999.000000
HMG1	MCT1	9999.000000
HMG1	MDH3	9999.000000
HMG1	MGA2	9999.000000
HMG1	MGL2	9999.000000
HMG1	MLC1	9999.000000
HMG1	MLC2	9999.000000
HMG1	MLS1	9999.000000
HMG1	NCP1	9999.000000
HMG1	NPL4	9999.000000
HMG1	NTE1	9999.000000
HMG1	OAR1	9999.000000
HMG1	OLE1	0.812000
HMG1	OPI3	9999.000000
HMG1	PAC1	9999.000000
HMG1	PAH1	9999.000000
HMG1	PCD1	9999.000000
HMG1	PCS60	9999.000000
HMG1	PCT1	9999.000000
HMG1	PET10	9999.000000
HMG1	PEX1	9999.000000
HMG1	PEX10	9999.000000
HMG1	PEX11	9999.000000
HMG1	PEX12	9999.000000
HMG1	PEX13	9999.000000
HMG1	PEX14	9999.000000
HMG1	PEX18	9999.000000
HMG1	PEX19	9999.000000
HMG1	PEX5	9999.000000
HMG1	PEX6	9999.000000
HMG1	PEX7	9999.000000
HMG1	PHM8	9999.000000
HMG1	PHS1	9999.000000
HMG1	PIS1	9999.000000
HMG1	PLB1	9999.000000
HMG1	PLB2	9999.000000
HMG1	PLB3	9999.000000
HMG1	POT1	9999.000000
HMG1	POX1	9999.000000
HMG1	PRE7	9999.000000
HMG1	PSD1	9999.000000
HMG1	PSD2	9999.000000
HMG1	PXA1	9999.000000
HMG1	PXA2	9999.000000
HMG1	PXP1	9999.000000
HMG1	ROG1	9999.000000
HMG1	RSP5	9999.000000
HMG1	SAY1	9999.000000
HMG1	SCT1	9999.000000
HMG1	SEI1	9999.000000
HMG1	SLC1	9999.000000
HMG1	SPO14	9999.000000
HMG1	SPS19	9999.000000
HMG1	SPT23	9999.000000
HMG1	STE23	9999.000000
HMG1	TES1	9999.000000
HMG1	TGL1	9999.000000
HMG1	TGL2	9999.000000
HMG1	TGL3	9999.000000
HMG1	TGL4	9999.000000
HMG1	TGL5	9999.000000
HMG1	YAT1	9999.000000
HMG1	YEH1	9999.000000
HMG1	YEH2	9999.000000
HMG1	YHL050C	9999.000000
HMG1	YJU3	9999.000000
